== scout: M=16 ic=adv nu=0.05 dt=0.000125 steps=48000 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
15840,1.980000,1.088257730e-1,6.993659712e-1,9.709244680e0,7.839692627e-2,1.172e-13,2.241943,0.161489
15920,1.990000,1.081304538e-1,6.912960300e-1,9.538355898e0,7.696139821e-2,1.160e-13,2.226583,0.161372
16000,2.000000,1.074431341e-1,6.833666277e-1,9.371415470e0,7.556013195e-2,1.148e-13,2.211408,0.161257
16080,2.010000,1.067636748e-1,6.755745476e-1,9.208310932e0,7.419213343e-2,1.137e-13,2.196416,0.161142
16160,2.020000,1.060919402e-1,6.679166641e-1,9.048933669e0,7.285644277e-2,1.125e-13,2.181603,0.161028
16240,2.030000,1.054277977e-1,6.603899397e-1,8.893178762e0,7.155213287e-2,1.114e-13,2.166966,0.160915
16320,2.040000,1.047711176e-1,6.529914215e-1,8.740944837e0,7.027830806e-2,1.102e-13,2.152503,0.160803
16400,2.050000,1.041217731e-1,6.457182389e-1,8.592133924e0,6.903410291e-2,1.091e-13,2.138211,0.160691
16480,2.060000,1.034796403e-1,6.385676003e-1,8.446651326e0,6.781868096e-2,1.080e-13,2.124088,0.160581
16560,2.070000,1.028445980e-1,6.315367911e-1,8.304405484e0,6.663123364e-2,1.069e-13,2.110130,0.160472
16640,2.080000,1.022165276e-1,6.246231706e-1,8.165307863e0,6.547097915e-2,1.058e-13,2.096335,0.160364
16720,2.090000,1.015953134e-1,6.178241699e-1,8.029272826e0,6.433716144e-2,1.047e-13,2.082701,0.160257
16800,2.100000,1.009808419e-1,6.111372895e-1,7.896217527e0,6.322904919e-2,1.036e-13,2.069226,0.160150
16880,2.110000,1.003730023e-1,6.045600970e-1,7.766061806e0,6.214593491e-2,1.025e-13,2.055906,0.160045
16960,2.120000,9.977168596e-2,5.980902248e-1,7.638728079e0,6.108713401e-2,1.015e-13,2.042740,0.159941
17040,2.130000,9.917678682e-2,5.917253682e-1,7.514141249e0,6.005198391e-2,1.004e-13,2.029725,0.159837
17120,2.140000,9.858820097e-2,5.854632836e-1,7.392228606e0,5.903984328e-2,9.939e-14,2.016859,0.159735
17200,2.150000,9.800582673e-2,5.793017861e-1,7.272919741e0,5.805009120e-2,9.836e-14,2.004140,0.159634
17280,2.160000,9.742956458e-2,5.732387479e-1,7.156146461e0,5.708212641e-2,9.734e-14,1.991566,0.159533
17360,2.170000,9.685931710e-2,5.672720965e-1,7.041842704e0,5.613536661e-2,9.632e-14,1.979134,0.159434
17440,2.180000,9.629498893e-2,5.613998129e-1,6.929944462e0,5.520924775e-2,9.532e-14,1.966842,0.159335
17520,2.190000,9.573648668e-2,5.556199303e-1,6.820389708e0,5.430322337e-2,9.432e-14,1.954690,0.159238
17600,2.200000,9.518371891e-2,5.499305318e-1,6.713118320e0,5.341676397e-2,9.334e-14,1.942673,0.159141
17680,2.210000,9.463659608e-2,5.443297495e-1,6.608072018e0,5.254935642e-2,9.236e-14,1.930791,0.159046
17760,2.220000,9.409503048e-2,5.388157628e-1,6.505194290e0,5.170050333e-2,9.139e-14,1.919042,0.158951
17840,2.230000,9.355893621e-2,5.333867970e-1,6.404430338e0,5.086972252e-2,9.043e-14,1.907423,0.158858
17920,2.240000,9.302822912e-2,5.280411216e-1,6.305727009e0,5.005654651e-2,8.948e-14,1.895934,0.158765
18000,2.250000,9.250282677e-2,5.227770495e-1,6.209032741e0,4.926052196e-2,8.854e-14,1.884571,0.158674
18080,2.260000,9.198264837e-2,5.175929354e-1,6.114297509e0,4.848120920e-2,8.761e-14,1.873333,0.158583
18160,2.270000,9.146761478e-2,5.124871746e-1,6.021472766e0,4.771818173e-2,8.669e-14,1.862220,0.158493
