== scout: M=64 ic=adv nu=0.05 dt=0.00000125 steps=400 lambda=-0.05 E0=144 engine=fft modes=1097917 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
372,0.000465,1.262238809e2,3.261072453e5,1.012900370e9,-1.507282247e7,2.510e-6,-924.408929,-0.297617
374,0.000468,1.261423950e2,3.257809828e5,1.011862451e9,-1.421943373e7,2.500e-6,-872.944370,-0.281055
376,0.000470,1.260609901e2,3.254588571e5,1.010841526e9,-1.352268927e7,2.489e-6,-830.992242,-0.267553
378,0.000473,1.259796653e2,3.251400578e5,1.009832584e9,-1.299167198e7,2.476e-6,-799.143118,-0.257303
380,0.000475,1.258984198e2,3.248237361e5,1.008830452e9,-1.263303645e7,2.465e-6,-777.839489,-0.250449
382,0.000478,1.258172533e2,3.245090178e5,1.007829864e9,-1.245085256e7,2.458e-6,-767.365582,-0.247082
384,0.000480,1.257361653e2,3.241950164e5,1.006825533e9,-1.244650457e7,2.446e-6,-767.840586,-0.247243
386,0.000483,1.256551558e2,3.238808464e5,1.005812231e9,-1.261864665e7,2.442e-6,-779.215368,-0.250915
388,0.000485,1.255742249e2,3.235656375e5,1.004784857e9,-1.296321430e7,2.436e-6,-801.272620,-0.258030
390,0.000488,1.254933731e2,3.232485471e5,1.003738514e9,-1.347348977e7,2.430e-6,-833.630337,-0.268466
392,0.000490,1.254126009e2,3.229287744e5,1.002668576e9,-1.414021798e7,2.423e-6,-875.748407,-0.282052
394,0.000492,1.253319090e2,3.226055715e5,1.001570753e9,-1.495176860e7,2.420e-6,-926.938027,-0.298566
396,0.000495,1.252512985e2,3.222782555e5,1.000441151e9,-1.589433900e7,2.420e-6,-986.373652,-0.317747
398,0.000498,1.251707703e2,3.219462182e5,9.992763232e8,-1.695219208e7,2.417e-6,-1053.107079,-0.339289
400,0.000500,1.250903258e2,3.216089354e5,9.980733185e8,-1.810792278e7,2.416e-6,-1126.083313,-0.362858
