== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
216,0.002700,1.194467358e2,7.577399827e4,5.789715192e7,1.567191609e6,1.118e-7,413.648915,0.541371
218,0.002725,1.192573824e2,7.570921064e4,5.787554129e7,1.627640846e6,1.113e-7,429.971686,0.562462
220,0.002750,1.190681875e2,7.564715455e4,5.785602901e7,1.674396118e6,1.107e-7,442.685816,0.578815
222,0.002775,1.188791450e2,7.558714164e4,5.783758478e7,1.707503364e6,1.099e-7,451.797310,0.590448
224,0.002800,1.186902506e2,7.552849336e4,5.781921153e7,1.727203599e6,1.095e-7,457.364770,0.597450
226,0.002825,1.185015019e2,7.547055002e4,5.779996034e7,1.733908659e6,1.092e-7,459.492785,0.599969
228,0.002850,1.183128978e2,7.541267849e4,5.777894302e7,1.728172556e6,1.088e-7,458.324141,0.598202
230,0.002875,1.181244390e2,7.535427841e4,5.775534229e7,1.710660720e6,1.084e-7,454.031478,0.592382
232,0.002900,1.179361274e2,7.529478677e4,5.772841926e7,1.682119307e6,1.079e-7,446.808970,0.582770
234,0.002925,1.177479664e2,7.523368103e4,5.769751844e7,1.643346444e6,1.075e-7,436.864559,0.569642
236,0.002950,1.175599607e2,7.517048084e4,5.766207023e7,1.595166959e6,1.072e-7,424.413132,0.553281
238,0.002975,1.173721161e2,7.510474865e4,5.762159143e7,1.538411619e6,1.069e-7,409.670932,0.533971
240,0.003000,1.171844394e2,7.503608934e4,5.757568379e7,1.473901509e6,1.067e-7,392.851366,0.511987
242,0.003025,1.169969384e2,7.496414929e4,5.752403125e7,1.402437694e6,1.062e-7,374.162238,0.487601
244,0.003050,1.168096217e2,7.488861499e4,5.746639603e7,1.324795942e6,1.060e-7,353.804365,0.461068
246,0.003075,1.166224986e2,7.480921158e4,5.740261402e7,1.241725999e6,1.057e-7,331.971417,0.432637
248,0.003100,1.164355791e2,7.472570138e4,5.733258990e7,1.153954633e6,1.051e-7,308.850800,0.402548
250,0.003125,1.162488737e2,7.463788280e4,5.725629205e7,1.062191570e6,1.049e-7,284.625322,0.371031
252,0.003150,1.160623934e2,7.454558944e4,5.717374770e7,9.671373312e5,1.044e-7,259.475400,0.338315
254,0.003175,1.158761496e2,7.444868975e4,5.708503840e7,8.694919923e5,1.041e-7,233.581543,0.304630
256,0.003200,1.156901538e2,7.434708709e4,5.699029596e7,7.699639213e5,1.036e-7,207.126856,0.270209
258,0.003225,1.155044181e2,7.424072022e4,5.688969884e7,6.692776224e5,1.033e-7,180.299334,0.235290
260,0.003250,1.153189542e2,7.412956418e4,5.678346917e7,5.681799305e5,1.030e-7,153.293746,0.200122
262,0.003275,1.151337743e2,7.401363136e4,5.667187016e7,4.674439268e5,1.026e-7,126.312929,0.164965
264,0.003300,1.149488900e2,7.389297280e4,5.655520396e7,3.678700919e5,1.023e-7,99.568356,0.130092
266,0.003325,1.147643133e2,7.376767942e4,5.643380979e7,2.702843752e5,1.020e-7,73.279891,0.095788
268,0.003350,1.145800554e2,7.363788305e4,5.630806214e7,1.755330261e5,1.017e-7,47.674653,0.062347
270,0.003375,1.143961275e2,7.350375724e4,5.617836902e7,8.447420713e4,1.014e-7,22.985004,0.030074
272,0.003400,1.142125400e2,7.336551742e4,5.604516990e7,-2.033416998e3,1.011e-7,-0.554325,-0.000726
274,0.003425,1.140293031e2,7.322342054e4,5.590893337e7,-8.314474994e4,1.011e-7,-22.709879,-0.029743
276,0.003450,1.138464259e2,7.307776395e4,5.577015422e7,-1.580444741e5,1.009e-7,-43.253779,-0.056677
278,0.003475,1.136639170e2,7.292888337e4,5.562934986e7,-2.259647450e5,1.010e-7,-61.968519,-0.081239
280,0.003500,1.134817839e2,7.277715004e4,5.548705612e7,-2.862036075e5,1.009e-7,-78.652051,-0.103160
282,0.003525,1.133000333e2,7.262296689e4,5.534382214e7,-3.381433022e5,1.008e-7,-93.122966,-0.122197
284,0.003550,1.131186707e2,7.246676391e4,5.520020463e7,-3.812676053e5,1.010e-7,-105.225509,-0.138140
286,0.003575,1.129377007e2,7.230899262e4,5.505676138e7,-4.151773655e5,1.011e-7,-114.834228,-0.150818
288,0.003600,1.127571267e2,7.215011990e4,5.491404423e7,-4.396034729e5,1.014e-7,-121.858002,-0.160106
290,0.003625,1.125769507e2,7.199062129e4,5.477259154e7,-4.544166085e5,1.016e-7,-126.243280,-0.165928
292,0.003650,1.123971737e2,7.183097383e4,5.463292055e7,-4.596332799e5,1.018e-7,-127.976347,-0.168262
294,0.003675,1.122177955e2,7.167164876e4,5.449551961e7,-4.554178293e5,1.022e-7,-127.084513,-0.167140
296,0.003700,1.120388148e2,7.151310429e4,5.436084075e7,-4.420803049e5,1.025e-7,-123.636167,-0.162647
298,0.003725,1.118602290e2,7.135577853e4,5.422929262e7,-4.200702874e5,1.028e-7,-117.739669,-0.154924
300,0.003750,1.116820346e2,7.120008285e4,5.410123415e7,-3.899669575e5,1.031e-7,-109.541153,-0.144162
302,0.003775,1.115042269e2,7.104639586e4,5.397696913e7,-3.524658555e5,1.036e-7,-99.221319,-0.130599
304,0.003800,1.113268006e2,7.089505813e4,5.385674178e7,-3.083629172e5,1.039e-7,-86.991372,-0.114512
306,0.003825,1.111497494e2,7.074636777e4,5.374073357e7,-2.585364551e5,1.041e-7,-73.088263,-0.096216
308,0.003850,1.109730664e2,7.060057693e4,5.362906123e7,-2.039277935e5,1.044e-7,-57.769441,-0.076051
310,0.003875,1.107967440e2,7.045788934e4,5.352177610e7,-1.455212598e5,1.046e-7,-41.307300,-0.054378
312,0.003900,1.106207742e2,7.031845879e4,5.341886474e7,-8.432418565e4,1.050e-7,-23.983514,-0.031571
314,0.003925,1.104451489e2,7.018238867e4,5.332025073e7,-2.134748751e4,1.052e-7,-6.083431,-0.008007
316,0.003950,1.102698594e2,7.004973236e4,5.322579768e7,4.241270237e4,1.054e-7,12.109312,0.015937
318,0.003975,1.100948974e2,6.992049460e4,5.313531321e7,1.059920013e5,1.056e-7,30.317864,0.039895
320,0.004000,1.099202541e2,6.979463356e4,5.304855377e7,1.684730930e5,1.056e-7,48.276804,0.063517
322,0.004025,1.097459215e2,6.967206366e4,5.296523034e7,2.289992533e5,1.058e-7,65.736320,0.086472
324,0.004050,1.095718912e2,6.955265904e4,5.288501460e7,2.867860207e5,1.057e-7,82.465868,0.108456
326,0.004075,1.093981557e2,6.943625749e4,5.280754562e7,3.411310097e5,1.057e-7,98.257315,0.129198
328,0.004100,1.092247076e2,6.932266482e4,5.273243682e7,3.914218960e5,1.057e-7,112.927539,0.148456
330,0.004125,1.090515402e2,6.921165964e4,5.265928317e7,4.371426199e5,1.055e-7,126.320514,0.166027
332,0.004150,1.088786473e2,6.910299824e4,5.258766838e7,4.778778487e5,1.053e-7,138.308861,0.181745
334,0.004175,1.087060235e2,6.899641980e4,5.251717211e7,5.133157287e5,1.053e-7,148.794888,0.195485
336,0.004200,1.085336637e2,6.889165157e4,5.244737689e7,5.432489398e5,1.049e-7,157.711109,0.207160
338,0.004225,1.083615639e2,6.878841405e4,5.237787493e7,5.675740523e5,1.047e-7,165.020247,0.216723
340,0.004250,1.081897206e2,6.868642613e4,5.230827438e7,5.862891818e5,1.044e-7,170.714715,0.224167
342,0.004275,1.080181310e2,6.858541003e4,5.223820529e7,5.994899428e5,1.042e-7,174.815589,0.229522
344,0.004300,1.078467930e2,6.848509595e4,5.216732490e7,6.073637219e5,1.039e-7,177.371065,0.232852
346,0.004325,1.076757051e2,6.838522642e4,5.209532231e7,6.101823234e5,1.034e-7,178.454428,0.234256
348,0.004350,1.075048667e2,6.828556023e4,5.202192251e7,6.082930805e5,1.031e-7,178.161555,0.233860
350,0.004375,1.073342774e2,6.818587586e4,5.194688952e7,6.021085779e5,1.027e-7,176.608006,0.231817
352,0.004400,1.071639375e2,6.808597433e4,5.187002878e7,5.920951777e5,1.023e-7,173.925741,0.228300
354,0.004425,1.069938478e2,6.798568152e4,5.179118860e7,5.787605978e5,1.019e-7,170.259556,0.223498
