== scout: M=64 ic=adv nu=0.05 dt=0.0000025 steps=200 lambda=-0.05 E0=144 engine=fft modes=1097917 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
147,0.000368,1.294824397e2,3.435893995e5,1.079746188e9,-4.838254392e7,2.588e-6,-2816.300153,-0.896184
148,0.000370,1.293966063e2,3.430777279e5,1.077702402e9,-4.840950992e7,2.605e-6,-2822.072434,-0.898384
149,0.000373,1.293109007e2,3.425664957e5,1.075652564e9,-4.841124884e7,2.623e-6,-2826.385502,-0.900128
150,0.000375,1.292253230e2,3.420558341e5,1.073598118e9,-4.838621739e7,2.637e-6,-2829.141478,-0.901384
151,0.000378,1.291398728e2,3.415458822e5,1.071540595e9,-4.833264617e7,2.650e-6,-2830.228598,-0.902115
152,0.000380,1.290545500e2,3.410367884e5,1.069481614e9,-4.824850963e7,2.659e-6,-2829.519353,-0.902278
153,0.000383,1.289693543e2,3.405287111e5,1.067422879e9,-4.813149577e7,2.670e-6,-2826.868584,-0.901826
154,0.000385,1.288842855e2,3.400218209e5,1.065366184e9,-4.797897890e7,2.682e-6,-2822.111756,-0.900704
155,0.000388,1.287993433e2,3.395163019e5,1.063313408e9,-4.778799921e7,2.693e-6,-2815.063603,-0.898851
156,0.000390,1.287145272e2,3.390123533e5,1.061266513e9,-4.755525303e7,2.703e-6,-2805.517413,-0.896198
157,0.000393,1.286298370e2,3.385101911e5,1.059227551e9,-4.727709790e7,2.710e-6,-2793.245175,-0.892671
158,0.000395,1.285452720e2,3.380100500e5,1.057198654e9,-4.694957597e7,2.715e-6,-2777.998818,-0.888188
159,0.000398,1.284608317e2,3.375121843e5,1.055182036e9,-4.656845896e7,2.721e-6,-2759.512759,-0.882662
160,0.000400,1.283765157e2,3.370168699e5,1.053179987e9,-4.612931717e7,2.723e-6,-2737.507899,-0.876001
161,0.000403,1.282923231e2,3.365244040e5,1.051194872e9,-4.562761403e7,2.724e-6,-2711.697189,-0.868110
162,0.000405,1.282082532e2,3.360351065e5,1.049229114e9,-4.505882622e7,2.728e-6,-2681.792786,-0.858894
163,0.000408,1.281243052e2,3.355493185e5,1.047285192e9,-4.441858863e7,2.724e-6,-2647.514757,-0.848262
164,0.000410,1.280404782e2,3.350674018e5,1.045365619e9,-4.370286125e7,2.724e-6,-2608.601196,-0.836126
165,0.000413,1.279567712e2,3.345897366e5,1.043472928e9,-4.290811436e7,2.726e-6,-2564.819519,-0.822410
166,0.000415,1.278731830e2,3.341167182e5,1.041609648e9,-4.203152633e7,2.726e-6,-2515.978641,-0.807049
167,0.000418,1.277897124e2,3.336487535e5,1.039778276e9,-4.107118760e7,2.717e-6,-2461.941618,-0.789999
168,0.000420,1.277063582e2,3.331862553e5,1.037981250e9,-4.002630316e7,2.713e-6,-2402.638315,-0.771234
169,0.000423,1.276231188e2,3.327296369e5,1.036220909e9,-3.889738515e7,2.708e-6,-2338.077576,-0.750755
170,0.000425,1.275399928e2,3.322793046e5,1.034499459e9,-3.768642691e7,2.701e-6,-2268.358359,-0.728592
171,0.000428,1.274569786e2,3.318356503e5,1.032818930e9,-3.639704985e7,2.692e-6,-2193.679300,-0.704810
172,0.000430,1.273740744e2,3.313990430e5,1.031181136e9,-3.503461504e7,2.680e-6,-2114.346181,-0.679505
173,0.000433,1.272912785e2,3.309698198e5,1.029587624e9,-3.360629220e7,2.670e-6,-2030.776837,-0.652811
174,0.000435,1.272085889e2,3.305482774e5,1.028039639e9,-3.212108017e7,2.660e-6,-1943.503105,-0.624900
175,0.000438,1.271260037e2,3.301346623e5,1.026538076e9,-3.058977465e7,2.647e-6,-1853.169518,-0.595979
176,0.000440,1.270435209e2,3.297291627e5,1.025083441e9,-2.902488060e7,2.640e-6,-1760.528572,-0.566293
177,0.000443,1.269611384e2,3.293319004e5,1.023675817e9,-2.744046916e7,2.620e-6,-1666.432503,-0.536116
178,0.000445,1.268788542e2,3.289429231e5,1.022314832e9,-2.585198077e7,2.609e-6,-1571.821672,-0.505754
179,0.000448,1.267966663e2,3.285621986e5,1.020999637e9,-2.427597842e7,2.599e-6,-1477.709762,-0.475534
180,0.000450,1.267145725e2,3.281896100e5,1.019728890e9,-2.272985699e7,2.583e-6,-1385.166154,-0.445802
181,0.000453,1.266325708e2,3.278249524e5,1.018500746e9,-2.123151621e7,2.568e-6,-1295.295923,-0.416917
182,0.000455,1.265506594e2,3.274679314e5,1.017312862e9,-1.979900641e7,2.555e-6,-1209.218034,-0.389241
183,0.000458,1.264688363e2,3.271181633e5,1.016162404e9,-1.845015700e7,2.542e-6,-1128.042345,-0.363134
184,0.000460,1.263870997e2,3.267751776e5,1.015046074e9,-1.720219870e7,2.530e-6,-1052.846108,-0.338944
185,0.000463,1.263054482e2,3.264384204e5,1.013960134e9,-1.607139003e7,2.517e-6,-984.650643,-0.317002
186,0.000465,1.262238801e2,3.261072612e5,1.012900449e9,-1.507265914e7,2.503e-6,-924.398867,-0.297614
187,0.000468,1.261423941e2,3.257809995e5,1.011862535e9,-1.421927068e7,2.487e-6,-872.934315,-0.281051
188,0.000470,1.260609892e2,3.254588746e5,1.010841614e9,-1.352252693e7,2.481e-6,-830.982222,-0.267550
189,0.000473,1.259796644e2,3.251400760e5,1.009832677e9,-1.299151081e7,2.471e-6,-799.133159,-0.257300
190,0.000475,1.258984190e2,3.248237551e5,1.008830550e9,-1.263287686e7,2.459e-6,-777.829618,-0.250446
191,0.000478,1.258172524e2,3.245090376e5,1.007829966e9,-1.245069499e7,2.450e-6,-767.355824,-0.247079
192,0.000480,1.257361644e2,3.241950369e5,1.006825641e9,-1.244634947e7,2.440e-6,-767.830969,-0.247239
193,0.000483,1.256551549e2,3.238808677e5,1.005812343e9,-1.261849446e7,2.431e-6,-779.205919,-0.250912
194,0.000485,1.255742241e2,3.235656595e5,1.004784974e9,-1.296306551e7,2.429e-6,-801.263368,-0.258027
195,0.000488,1.254933722e2,3.232485699e5,1.003738636e9,-1.347334488e7,2.420e-6,-833.621314,-0.268463
196,0.000490,1.254126000e2,3.229287978e5,1.002668702e9,-1.414007752e7,2.416e-6,-875.739644,-0.282049
197,0.000492,1.253319081e2,3.226055956e5,1.001570884e9,-1.495163315e7,2.413e-6,-926.929561,-0.298564
198,0.000495,1.252512976e2,3.222782802e5,1.000441286e9,-1.589420916e7,2.410e-6,-986.365519,-0.317744
199,0.000498,1.251707694e2,3.219462435e5,9.992764630e8,-1.695206851e7,2.410e-6,-1053.099320,-0.339287
200,0.000500,1.250903249e2,3.216089613e5,9.980734626e8,-1.810780619e7,2.407e-6,-1126.075973,-0.362855
