== scout: M=4 ic=null nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=257 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
3640,1.820000,2.695120288e1,2.395095284e2,2.569162357e3,3.606197167e1,-2.187e-12,3.011318,0.280729
3660,1.830000,2.671261347e1,2.376728750e2,2.550632521e3,3.621291190e1,-1.195e-12,3.047290,0.283952
3680,1.840000,2.647585094e1,2.358547714e2,2.532375914e3,3.607649199e1,-1.651e-13,3.059212,0.284922
3700,1.850000,2.624089977e1,2.340491550e2,2.514295111e3,3.564494564e1,7.410e-13,3.045937,0.283538
3720,1.860000,2.600775049e1,2.322499842e2,2.496292831e3,3.491836742e1,1.648e-12,3.006964,0.279762
3740,1.870000,2.577639961e1,2.304513941e2,2.478274172e3,3.390472876e1,2.493e-12,2.942462,0.273616
3760,1.880000,2.554684935e1,2.286478492e2,2.460148799e3,3.261960772e1,3.268e-12,2.853262,0.265184
3780,1.890000,2.531910726e1,2.268342840e2,2.441833033e3,3.108563846e1,4.059e-12,2.740824,0.254609
3800,1.900000,2.509318562e1,2.250062296e2,2.423251773e3,2.933169640e1,4.762e-12,2.607190,0.242085
3820,1.910000,2.486910089e1,2.231599183e2,2.404340184e3,2.739184856e1,5.393e-12,2.454908,0.227853
3840,1.920000,2.464687288e1,2.212923647e2,2.385045079e3,2.530411320e1,5.981e-12,2.286940,0.212190
3860,1.930000,2.442652397e1,2.194014187e2,2.365325929e3,2.310908732e1,6.549e-12,2.106558,0.195399
3880,1.940000,2.420807828e1,2.174857900e2,2.345155459e3,2.084851090e1,6.997e-12,1.917230,0.177801
3900,1.950000,2.399156077e1,2.155450431e2,2.324519794e3,1.856384277e1,7.447e-12,1.722502,0.159722
3920,1.960000,2.377699644e1,2.135795651e2,2.303418166e3,1.629492103e1,7.873e-12,1.525888,0.141485
3940,1.970000,2.356440951e1,2.115905079e2,2.281862185e3,1.407877332e1,8.211e-12,1.330757,0.123397
3960,1.980000,2.335382268e1,2.095797100e2,2.259874750e3,1.194862867e1,8.567e-12,1.140247,0.105746
3980,1.990000,2.314525653e1,2.075496022e2,2.237488645e3,9.933165138e0,8.966e-12,0.957185,0.088789
4000,2.000000,2.293872894e1,2.055031018e2,2.214744912e3,8.056009002e0,9.259e-12,0.784028,0.072749
4020,2.010000,2.273425470e1,2.034435015e2,2.191691094e3,6.335483122e0,9.575e-12,0.622825,0.057814
4040,2.020000,2.253184512e1,2.013743570e2,2.168379424e3,4.784586721e0,9.953e-12,0.475193,0.044131
4060,2.030000,2.233150793e1,1.992993781e2,2.144865061e3,3.411177119e0,1.035e-11,0.342317,0.031808
4080,2.040000,2.213324706e1,1.972223273e2,2.121204415e3,2.218316483e0,1.075e-11,0.224956,0.020916
4100,2.050000,2.193706272e1,1.951469280e2,2.097453651e3,1.204743437e0,1.120e-11,0.123470,0.011488
4120,2.060000,2.174295145e1,1.930767840e2,2.073667385e3,3.654297137e-1,1.169e-11,0.037853,0.003524
4140,2.070000,2.155090626e1,1.910153126e2,2.049897603e3,-3.078147035e-1,1.224e-11,-0.032229,-0.003003
4160,2.080000,2.136091687e1,1.889656905e2,2.026192825e3,-8.257194291e-1,1.280e-11,-0.087394,-0.008150
4180,2.090000,2.117296996e1,1.869308131e2,2.002597489e3,-1.200939961e0,1.347e-11,-0.128490,-0.011994
4200,2.100000,2.098704946e1,1.849132662e2,1.979151564e3,-1.447471706e0,1.418e-11,-0.156557,-0.014627
4220,2.110000,2.080313689e1,1.829153089e2,1.955890358e3,-1.580105414e0,1.490e-11,-0.172769,-0.016157
4240,2.120000,2.062121167e1,1.809388681e2,1.932844500e3,-1.613932985e0,1.569e-11,-0.178395,-0.016700
4260,2.130000,2.044125145e1,1.789855410e2,1.910040068e3,-1.563909009e0,1.653e-11,-0.174753,-0.016376
4280,2.140000,2.026323245e1,1.770566064e2,1.887498841e3,-1.444470873e0,1.735e-11,-0.163165,-0.015306
4300,2.150000,2.008712978e1,1.751530426e2,1.865238631e3,-1.269218683e0,1.823e-11,-0.144927,-0.013609
4320,2.160000,1.991291768e1,1.732755504e2,1.843273685e3,-1.050655336e0,1.913e-11,-0.121270,-0.011400
4340,2.170000,1.974056983e1,1.714245805e2,1.821615128e3,-7.999864916e-1,2.007e-11,-0.093334,-0.008783
4360,2.180000,1.957005960e1,1.696003643e2,1.800271411e3,-5.269797833e-1,2.095e-11,-0.062144,-0.005854
4380,2.190000,1.940136017e1,1.678029451e2,1.779248761e3,-2.398820023e-1,2.184e-11,-0.028591,-0.002696
4400,2.200000,1.923444481e1,1.660322119e2,1.758551610e3,5.460773661e-2,2.277e-11,0.006578,0.000621
4420,2.210000,1.906928693e1,1.642879311e2,1.738182982e3,3.513118982e-1,2.361e-11,0.042768,0.004042
4440,2.220000,1.890586024e1,1.625697778e2,1.718144838e3,6.464997459e-1,2.446e-11,0.079535,0.007526
4460,2.230000,1.874413879e1,1.608773645e2,1.698438361e3,9.377694369e-1,2.529e-11,0.116582,0.011043
4480,2.240000,1.858409707e1,1.592102666e2,1.679064185e3,1.223893815e0,2.605e-11,0.153746,0.014578
4500,2.250000,1.842570997e1,1.575680449e2,1.660022561e3,1.504637815e0,2.672e-11,0.190983,0.018128
4520,2.260000,1.826895283e1,1.559502638e2,1.641313467e3,1.780556229e0,2.742e-11,0.228349,0.021697
4540,2.270000,1.811380143e1,1.543565048e2,1.622936654e3,2.052781032e0,2.799e-11,0.265979,0.025297
4560,2.280000,1.796023195e1,1.527863765e2,1.604891652e3,2.322807600e0,2.852e-11,0.304060,0.028947
4580,2.290000,1.780822092e1,1.512395198e2,1.587177728e3,2.592288821e0,2.897e-11,0.342806,0.032665
4600,2.300000,1.765774526e1,1.497156098e2,1.569793815e3,2.862845477e0,2.935e-11,0.382438,0.036474
