== scout: M=32 ic=adv nu=0.05 dt=0.000025 steps=400 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
211,0.005275,1.013436619e2,6.426338741e4,4.851440641e7,2.322865095e3,8.631e-8,0.722920,0.000958
212,0.005300,1.011831550e2,6.414202631e4,4.840567807e7,-1.072699926e4,8.599e-8,-3.344765,-0.004432
213,0.005325,1.010229521e2,6.402029105e4,4.829672341e7,-2.350471644e4,8.565e-8,-7.342896,-0.009733
214,0.005350,1.008630539e2,6.389819938e4,4.818755375e7,-3.586368984e4,8.546e-8,-11.225258,-0.014885
215,0.005375,1.007034614e2,6.377577670e4,4.807819014e7,-4.764519848e4,8.512e-8,-14.941472,-0.019820
216,0.005400,1.005441753e2,6.365305647e4,4.796866401e7,-5.868207613e4,8.487e-8,-18.438102,-0.024467
217,0.005425,1.003851963e2,6.353008056e4,4.785901773e7,-6.880239147e4,8.446e-8,-21.659784,-0.028752
218,0.005450,1.002265251e2,6.340689937e4,4.774930482e7,-7.783304840e4,8.415e-8,-24.550340,-0.032601
219,0.005475,1.000681619e2,6.328357175e4,4.763958995e7,-8.560323899e4,8.390e-8,-27.053858,-0.035938
220,0.005500,9.991010728e1,6.316016481e4,4.752994870e7,-9.194769382e4,8.366e-8,-29.115723,-0.038690
221,0.005525,9.975236115e1,6.303675350e4,4.742046715e7,-9.670968681e4,8.334e-8,-30.683587,-0.040788
222,0.005550,9.959492346e1,6.291342011e4,4.731124123e7,-9.974376219e4,8.298e-8,-31.708263,-0.042165
223,0.005575,9.943779392e1,6.279025363e4,4.720237598e7,-1.009181608e5,8.267e-8,-32.144530,-0.042760
224,0.005600,9.928097199e1,6.266734897e4,4.709398455e7,-1.001169308e5,8.240e-8,-31.951864,-0.042518
225,0.005625,9.912445689e1,6.254480611e4,4.698618720e7,-9.724171449e4,8.207e-8,-31.095057,-0.041392
226,0.005650,9.896824759e1,6.242272917e4,4.687911013e7,-9.221320849e4,8.179e-8,-29.544754,-0.039341
227,0.005675,9.881234279e1,6.230122542e4,4.677288422e7,-8.497229711e4,8.142e-8,-27.277889,-0.036334
228,0.005700,9.865674091e1,6.218040423e4,4.666764378e7,-7.548086439e4,8.111e-8,-24.278023,-0.032348
229,0.005725,9.850144012e1,6.206037599e4,4.656352519e7,-6.372229047e4,8.077e-8,-20.535580,-0.027370
230,0.005750,9.834643829e1,6.194125105e4,4.646066553e7,-4.970164160e4,8.038e-8,-16.047994,-0.021395
231,0.005775,9.819173304e1,6.182313862e4,4.635920130e7,-3.344556439e4,8.005e-8,-10.819756,-0.014429
232,0.005800,9.803732168e1,6.170614569e4,4.625926699e7,-1.500189715e4,7.969e-8,-4.862367,-0.006486
