== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=-0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
3400,1.700000,1.514135250e0,1.913482052e1,5.461152016e2,5.620948297e0,-2.455e-12,5.875099,0.205852
3420,1.710000,1.495215177e0,1.870740980e1,5.310784030e2,5.494176400e0,-2.397e-12,5.873797,0.206906
3440,1.720000,1.476716332e0,1.829229359e1,5.165347685e2,5.371484443e0,-2.342e-12,5.872948,0.207982
3460,1.730000,1.458626626e0,1.788906670e1,5.024669863e2,5.252644002e0,-2.289e-12,5.872463,0.209074
3480,1.740000,1.440934367e0,1.749733662e1,4.888581951e2,5.137439724e0,-2.239e-12,5.872253,0.210181
3500,1.750000,1.423628248e0,1.711672327e1,4.756919902e2,5.025669312e0,-2.190e-12,5.872233,0.211299
3520,1.760000,1.406697337e0,1.674685883e1,4.629524290e2,4.917143419e0,-2.143e-12,5.872317,0.212425
3540,1.770000,1.390131066e0,1.638738754e1,4.506240359e2,4.811685426e0,-2.097e-12,5.872425,0.213557
3560,1.780000,1.373919213e0,1.603796548e1,4.386918064e2,4.709131163e0,-2.053e-12,5.872479,0.214690
3580,1.790000,1.358051896e0,1.569826031e1,4.271412098e2,4.609328571e0,-2.011e-12,5.872407,0.215822
3600,1.800000,1.342519560e0,1.536795109e1,4.159581907e2,4.512137308e0,-1.970e-12,5.872139,0.216951
3620,1.810000,1.327312965e0,1.504672798e1,4.051291696e2,4.417428325e0,-1.931e-12,5.871613,0.218075
3640,1.820000,1.312423175e0,1.473429202e1,3.946410415e2,4.325083395e0,-1.892e-12,5.870772,0.219191
3660,1.830000,1.297841548e0,1.443035485e1,3.844811732e2,4.234994607e0,-1.855e-12,5.869564,0.220297
3680,1.840000,1.283559726e0,1.413463848e1,3.746373996e2,4.147063828e0,-1.818e-12,5.867945,0.221391
3700,1.850000,1.269569621e0,1.384687494e1,3.650980183e2,4.061202136e0,-1.783e-12,5.865875,0.222472
3720,1.860000,1.255863411e0,1.356680607e1,3.558517826e2,3.977329209e0,-1.748e-12,5.863324,0.223539
3740,1.870000,1.242433527e0,1.329418321e1,3.468878938e2,3.895372708e0,-1.714e-12,5.860266,0.224590
3760,1.880000,1.229272642e0,1.302876688e1,3.381959916e2,3.815267617e0,-1.681e-12,5.856683,0.225625
3780,1.890000,1.216373668e0,1.277032654e1,3.297661440e2,3.736955587e0,-1.649e-12,5.852561,0.226643
3800,1.900000,1.203729738e0,1.251864024e1,3.215888353e2,3.660384251e0,-1.617e-12,5.847894,0.227644
3820,1.910000,1.191334207e0,1.227349439e1,3.136549543e2,3.585506554e0,-1.586e-12,5.842683,0.228627
3840,1.920000,1.179180638e0,1.203468337e1,3.059557804e2,3.512280079e0,-1.555e-12,5.836930,0.229594
